Price,Close,High,Low,Open,Volume
Ticker,NAB.AX,NAB.AX,NAB.AX,NAB.AX,NAB.AX
Date,,,,,
1988-01-29,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-01,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-02,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-03,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-04,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-05,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-08,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-09,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-10,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-11,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-12,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-15,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-16,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-17,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-18,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-19,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-22,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-23,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-24,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-25,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-26,0.40027889609336853,0.40027889609336853,0.40027889609336853,0.40027889609336853,0
1988-02-29,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-01,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-02,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-03,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-04,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-07,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-08,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-09,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-10,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-11,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-14,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-15,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-16,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-17,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-18,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-21,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-22,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-23,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-24,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-25,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-28,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-29,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-30,0.4112456142902374,0.4112456142902374,0.4112456142902374,0.4112456142902374,0
1988-03-31,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-01,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-04,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-05,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-06,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-07,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-08,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-11,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-12,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-13,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-14,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-15,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-18,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-19,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-20,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-21,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-22,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-25,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-26,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-27,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-28,0.46242257952690125,0.46242257952690125,0.46242257952690125,0.46242257952690125,0
1988-04-29,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-02,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-03,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-04,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-05,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-06,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-09,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-10,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-11,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-12,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-13,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-16,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-17,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-18,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-19,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-20,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-23,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-24,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-25,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-26,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-27,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-30,0.47521692514419556,0.4752169251441956,0.4752169251441956,0.4752169251441956,0
1988-05-31,0.566604733467102,0.566604733467102,0.566604733467102,0.566604733467102,0
1988-06-01,0.566604733467102,0.566604733467102,0.566604733467102,0.566604733467102,0
