Date,Close,High,Low,Open,Volume,Log_Returns,Differenced
2001-01-01,3.619058132171631,3.619058132171631,3.619058132171631,3.619058132171631,0,,
2001-01-02,3.7279534339904785,3.733164993758544,3.6618479008277225,3.6755628783354037,1247833,0.02964559836210069,0.10889530181884766
2001-01-03,3.678307056427002,3.711222486288462,3.6700780672767412,3.700250764124573,2136566,-0.01340679854692495,-0.04964637756347656
2001-01-04,3.675563097000122,3.7112215139020512,3.63441868876875,3.7112215139020512,3136099,-0.0007462627152712837,-0.002743959426879883
2001-01-05,3.673917055130005,3.6865348343481044,3.648133160967071,3.6563624107833634,5478332,-0.0004479342384951142,-0.0016460418701171875
2001-01-08,3.631676197052002,3.6456653451984167,3.623447472285706,3.6456653451984167,4155756,-0.011564106391611413,-0.04224085807800293
2001-01-09,3.6374363899230957,3.64539121021136,3.631676229860699,3.634419225930831,2347435,0.0015848410676928717,0.00576019287109375
2001-01-10,3.6234469413757324,3.639904651866688,3.6152179544453937,3.624818307512595,5717264,-0.003853378499356983,-0.013989448547363281
2001-01-11,3.620704174041748,3.6289331614909788,3.617961178225338,3.6187842086551294,1686647,-0.000757236402539202,-0.002742767333984375
2001-01-12,3.6426470279693604,3.64813275495352,3.6207033299236917,3.628932315454446,1639291,0.006042092712502194,0.021942853927612305
2001-01-15,3.606990098953247,3.6464887189852804,3.606990098953247,3.6464887189852804,2707311,-0.00983696588466756,-0.03565692901611328
2001-01-16,3.5521297454833984,3.606989130079717,3.546644017719537,3.606989130079717,3594773,-0.015326305056815948,-0.05486035346984863
2001-01-17,3.577364206314087,3.582301597181838,3.5576149062127347,3.5578893373902134,3505788,0.007078922116634937,0.025234460830688477
2001-01-18,3.6289327144622803,3.639904433006637,3.5932742999809895,3.5932742999809895,3739776,0.014312312966410733,0.05156850814819336
2001-01-19,3.657733917236328,3.6810489846753476,3.6344185864275933,3.6429217410639283,2389527,0.007905220375222002,0.02880120277404785
2001-01-22,3.6865336894989014,3.689276420759639,3.6591040065649096,3.6591040065649096,2307104,0.007842829653643687,0.028799772262573242
2001-01-23,3.675563097000122,3.7084787816070532,3.6673341100059584,3.675563097000122,1718341,-0.0029802924186202433,-0.010970592498779297
2001-01-24,3.6695282459259033,3.6975065363493034,3.6695282459259033,3.6783058314296224,2058108,-0.0016432341411198284,-0.00603485107421875
2001-01-25,3.71122145652771,3.7249361712695674,3.6755630401770487,3.6810490314216793,2507158,0.011297945539652009,0.04169321060180664
2001-01-26,3.71122145652771,3.71122145652771,3.71122145652771,3.71122145652771,0,0.0,0.0
2001-01-29,3.757852554321289,3.771567271614059,3.6892784411179043,3.6892784411179043,4596848,0.012486609076256887,0.0466310977935791
2001-01-30,3.7896714210510254,3.8044833392917172,3.755110190699473,3.7600473211998287,3464375,0.00843165396784503,0.03181886672973633
