Date,Close,High,Low,Open,Volume,Log_Returns
2001-03-01,7.4451985359191895,7.447369215688745,7.232726268593774,7.247196661131969,4409494,0.02562456602383137
2001-03-02,7.403953552246094,7.469070037438242,7.391895140881071,7.456529038170013,3110079,-0.0055552114353449936
2001-03-05,7.393826484680176,7.464248070583593,7.367779786990177,7.387073637130916,2545446,-0.0013687281635036436
2001-03-06,7.331606388092041,7.399134401474728,7.31713647944634,7.39792889812445,2072835,-0.008450748770977557
2001-03-07,7.375738620758057,7.375738620758057,7.283369917656998,7.303146355828012,3068189,0.0060014047536219774
2001-03-08,7.208125591278076,7.3557226024250495,7.184490862681133,7.3557226024250495,3909728,-0.02298710515075434
2001-03-09,7.186662197113037,7.24719606312537,7.150727754608149,7.164715557796541,3032212,-0.0029821085780033594
2001-03-12,7.114551544189453,7.235137163582495,7.092846200396439,7.138668861490156,2784669,-0.010084635523111106
2001-03-13,7.066316604614258,7.066316604614258,6.998788607262964,7.002888671635366,2656795,-0.006802845226368109
2001-03-14,7.126607894897461,7.143490253890992,7.07113880652044,7.07113880652044,2449385,0.008496015454517659
2001-03-15,7.040755271911621,7.0494370250425575,6.957792160464504,6.993967904879764,3257794,-0.012119922796945407
2001-03-16,6.945732593536377,7.0696944102047805,6.936085665477496,7.0696944102047805,6943473,-0.013587991683951117
2001-03-19,6.837446212768555,6.911967880793232,6.8227345275786755,6.909556390718228,2286025,-0.01571315446194293
2001-03-20,6.902562618255615,6.92643864399047,6.858187233338613,6.858187233338613,2010300,0.009478435391995551
2001-03-21,6.850470066070557,6.8637344718100275,6.788971501601679,6.801029920395203,2711453,-0.007575463899919656
2001-03-22,6.694671154022217,6.791380733419876,6.665971672295838,6.788969243885253,4207595,-0.023005412911474177
2001-03-23,6.5767388343811035,6.668383657298073,6.489916990541998,6.535739643778058,6784608,-0.017772855189368456
2001-03-26,6.663802146911621,6.680442731972854,6.540563268908957,6.6346200742105985,2782115,0.013151209981718344
2001-03-27,6.617737770080566,6.772087129004544,6.583974014038035,6.680442302921125,4946424,-0.006936629611443839
2001-03-28,6.752798080444336,6.752798080444336,6.639447357485796,6.680205281545373,2892570,0.020203364453478163
2001-03-29,6.883027076721191,6.943319643277079,6.7359126534007645,6.752794533351995,4422524,0.01910158783645525
2001-03-30,6.897497653961182,6.962614173755597,6.84444003549478,6.914380019109348,8680533,0.0021001497172987837
2001-04-02,6.945732593536377,6.993966750275495,6.921615273389174,6.993966750275495,2687305,0.0069687686932029475
2001-04-03,7.066316604614258,7.066316604614258,6.969847829731618,6.969847829731618,3631540,0.017211899026378888
2001-04-04,7.187869071960449,7.187869071960449,7.068730227174264,7.068730227174264,3739893,0.017055399247502993
2001-04-05,7.261665344238281,7.283370686158377,7.211019707609789,7.259253370938719,5187848,0.010214434842945869
2001-04-06,7.229110240936279,7.37501921539911,7.198963946436553,7.355725354812692,4857368,-0.004493225070262385
2001-04-09,7.090434551239014,7.177979812601256,7.066317716390326,7.177979812601256,3584619,-0.01936933432949155
2001-04-10,7.109728813171387,7.1507280150286885,7.030142383212953,7.066318121113201,4191402,0.0027174720896779325
2001-04-11,7.075241565704346,7.174844765449212,7.07355299067311,7.1627863474784395,2253643,-0.004862514971465156
2001-04-12,6.977086067199707,7.025320232229507,6.95296874290712,6.971538719945881,4319220,-0.013970225781550931
2001-04-13,6.977086067199707,6.977086067199707,6.977086067199707,6.977086067199707,0,0.0
2001-04-16,6.977086067199707,6.977086067199707,6.977086067199707,6.977086067199707,0,0.0
2001-04-17,6.897497653961182,6.939702841498693,6.878204282235844,6.939702841498693,2667356,-0.011472673746938559
2001-04-18,6.8454060554504395,6.9216163150292624,6.829970968233389,6.9216163150292624,3893639,-0.0075809085311326
2001-04-19,7.0110907554626465,7.018084900020926,6.921616091583954,6.933674994860668,5112036,0.023915510416178315
2001-04-20,7.066316604614258,7.12419767612177,6.981906245258756,6.991553654657718,2421731,0.007846065834536248
2001-04-23,7.109728813171387,7.112140786927555,6.96502586157039,7.054259219442929,2033028,0.0061247467803728665
2001-04-24,7.218255996704102,7.230314414768693,7.133604809055733,7.133604809055733,3049323,0.015149270543050337
2001-04-25,7.218255996704102,7.218255996704102,7.218255996704102,7.218255996704102,0,0.0
2001-04-26,7.223078727722168,7.237549118064551,7.186902993643829,7.188591084961632,3571000,0.0006679065736485704
2001-04-27,7.162784099578857,7.271311277922515,7.112138469862586,7.271311277922515,14405735,-0.00838253248014311
2001-04-30,7.259253025054932,7.280958849495996,7.126609006554924,7.211019364024205,3068645,0.013378188315470278
2001-05-01,7.259253025054932,7.307487653195998,7.223077779281887,7.231277424288283,3119883,0.0
2001-05-02,7.2086100578308105,7.271314614058022,7.201374619155149,7.254432246185043,1585058,-0.007000781493730171
2001-05-03,7.235136985778809,7.288194598981225,7.099598874767801,7.099598874767801,2772475,0.0036731407290540243
2001-05-04,7.209573745727539,7.24478479061161,7.174844805458453,7.203785589016024,2467688,-0.003539463989834599
2001-05-07,7.251297950744629,7.314725910967558,7.215845603929775,7.237551438179122,2399498,0.005770650854098083
2001-05-08,7.196549892425537,7.2544304864584905,7.186902965568301,7.23513711629925,1962052,-0.007578750961703588
2001-05-09,7.242854595184326,7.247195470454948,7.177255976677328,7.177255976677328,2371585,0.0064136802218138
2001-05-10,7.379837989807129,7.420837178402276,7.285781198402427,7.319545435179953,4090350,0.018736275978695472
2001-05-11,7.520200252532959,7.524541127046603,7.379838217783052,7.394308605420436,6020283,0.01884108116262638
2001-05-14,7.5293660163879395,7.555894823639379,7.4570145480457475,7.514895626008454,3038053,0.0012180769630801293
2001-05-15,7.594478607177734,7.608948506525249,7.485951460741468,7.526950637187723,3386551,0.008610640311934243
2001-05-16,7.628247261047363,7.657187561927574,7.548660829182664,7.572777665990291,3849205,0.00443661792934991
2001-05-17,7.596893310546875,7.7174789186507935,7.551070653743037,7.690950113881243,4399679,-0.00411871334475355
2001-05-18,7.517307281494141,7.5727763836026805,7.49077847536501,7.5727763836026805,2443930,-0.01053138922454322
2001-05-21,7.635481357574463,7.669245602289327,7.495602365850033,7.512484246429845,2367002,0.015597983293527367
2001-05-22,7.690952777862549,7.712658127141796,7.6330716852661045,7.68154714262672,3379682,0.007238691272431476
2001-05-23,7.746417999267578,7.768122852717289,7.688295645416745,7.688295645416745,4943189,0.0071858687435456085
2001-05-24,7.801891803741455,7.801891803741456,7.707834964146438,7.717481893882652,3723437,0.007135700350986608
2001-05-25,7.746417999267578,7.85012122233992,7.717477227557795,7.7934461488521185,14986717,-0.007135700350986643
2001-05-28,7.792242527008057,7.842888651091048,7.717479569403817,7.718926850206021,1527253,0.005898148107270358
2001-05-29,7.797065258026123,7.830829498761636,7.792241795063906,7.796823963989215,1712511,0.000618722939904752
2001-05-30,7.753659248352051,7.794657982909638,7.741600341900549,7.751729862004249,2790159,-0.005582520915159945
2001-05-31,7.826006889343262,7.8935344110688135,7.717479686189649,7.7372556447140095,3191229,0.009287511092614033
2001-06-01,7.94900369644165,7.994826356056298,7.847711934158677,7.851088116694181,3319301,0.015594195507987562
2001-06-04,8.132296562194824,8.151589453586165,7.960340894517214,7.960340894517214,4247667,0.022796764033951884
2001-06-05,8.09829044342041,8.139530942165381,8.064767487530887,8.127472039676086,3868024,-0.004190380609513243
2001-06-06,8.198375701904297,8.214292406728509,8.086471827991481,8.127471027527585,5239562,0.012283066480120943
2001-06-07,8.248056411743164,8.284233115770677,8.204646687975446,8.211881641936733,4312199,0.006041536621233581
2001-06-08,8.198671340942383,8.293445953951847,8.140821196723216,8.248889803081136,15641983,-0.0060054765870889764
2001-06-11,8.198671340942383,8.198671340942383,8.198671340942383,8.198671340942383,0,0.0
2001-06-12,8.418991088867188,8.43376186174629,8.17282223504146,8.175037900330985,5155716,0.026517888350668477
2001-06-13,8.480534553527832,8.524844899883185,8.371727564726484,8.371727564726484,3871904,0.007283486889740121
2001-06-14,8.418499946594238,8.475610709198135,8.367296308880958,8.455917989538557,3913446,-0.007341826017826826
2001-06-15,8.480534553527832,8.510075113482472,8.394374833781768,8.394374833781768,4007456,0.007341826017826694
2001-06-18,8.379605293273926,8.468225988585136,8.379605293273926,8.468225988585136,1718296,-0.01197267244628181
2001-06-19,8.421454429626465,8.443610099001106,8.372221144365776,8.372221144365776,2066604,0.004981736103870342
2001-06-20,8.549463272094727,8.579003838035568,8.512537811457028,8.517461732690542,3131328,0.01508595733734915
2001-06-21,8.441147804260254,8.620851163935512,8.438685843948731,8.549462212127713,3796091,-0.012750210657911825
2001-06-22,8.46084213256836,8.480535842197366,8.418992752818378,8.45591919873779,2589492,0.0023304163941376085
2001-06-25,8.445334434509277,8.475612404241893,8.382068758903069,8.45862744247809,5166453,-0.001834560563940757
2001-06-26,8.563984870910645,8.563984870910645,8.416529857853964,8.443608455623039,2191931,0.013951453177495441
2001-06-27,8.443609237670898,8.52484503850219,8.443609237670898,8.520413707648634,3564938,-0.01415575214110925
2001-06-28,8.431299209594727,8.537152622451387,8.431299209594727,8.453454873517984,3568273,-0.0014589744647493662
2001-06-29,8.628727912902832,8.628727912902832,8.44360904601852,8.505151138496275,7057813,0.023146213793783014
2001-07-02,8.266366958618164,8.505151430734243,8.266366958618164,8.480534790327951,4395024,-0.04290198248259858
2001-07-03,8.174300193786621,8.345141871407021,8.121127677424655,8.34464928193409,3244820,-0.011199998927107012
2001-07-04,8.172821044921875,8.185129362426688,8.113740429891655,8.16272789880743,2435592,-0.00018096750457566064
2001-07-05,7.728487491607666,7.96357902642927,7.705101337421074,7.877419796759871,6917462,-0.055900966275195266
2001-07-06,7.803569793701172,7.884805605945616,7.70264027173322,7.705102232237,4937541,0.009668118724741406
2001-07-09,7.7767333984375,7.828182817875782,7.72725334893685,7.778456473738821,2506157,-0.003444916504214299
2001-07-10,7.951272010803223,7.951272010803222,7.754336384853506,7.776491562566633,2498793,0.022195538872904184
2001-07-11,8.030043601989746,8.094048143612532,7.966040047520098,7.966040047520098,3022639,0.00985804060428769
2001-07-12,7.941422939300537,8.074354462059555,7.909420915184045,8.074354462059555,3713949,-0.011097487129181677
2001-07-13,8.01281452178955,8.027584805538035,7.9315787015379815,7.965550107371131,2324823,0.008949604664476061
2001-07-16,8.118663787841797,8.123587213517927,8.01281087616973,8.01281087616973,3096941,0.013123507118980858
2001-07-17,8.06204891204834,8.192518519682698,8.059586951267965,8.098973881563287,3422227,-0.006997850821383136
2001-07-18,8.22944164276123,8.244211922513376,8.049737806384954,8.062046619633376,3222639,0.020550436588059037
2001-07-19,8.315847396850586,8.345142157773001,8.248643481853392,8.248643481853392,3184606,0.010444851028802625
2001-07-20,8.286064147949219,8.332836475384095,8.241753781735559,8.332836475384095,1693717,-0.003587933928167376
2001-07-23,8.241011619567871,8.332832662133114,8.234365117035061,8.271290569840982,1145163,-0.005451979601286739
2001-07-24,8.162976264953613,8.222056894976346,8.113742488864109,8.172823118886841,2368341,-0.009514264923560303
2001-07-25,8.135895729064941,8.192514878931126,8.086661964681076,8.148204540343299,2316465,-0.0033229981581457562
2001-07-26,7.90695858001709,8.133434190305865,7.9020346606885115,8.123587338801741,3217773,-0.028542637988292142
2001-07-27,7.830646991729736,7.951270201762371,7.756796087103763,7.902035936293991,10550489,-0.00969806824127851
2001-07-30,7.870035171508789,7.938963154208546,7.833110206856074,7.833110206856074,1657873,0.0050173950405681695
2001-07-31,7.973426818847656,8.000505422972346,7.852804080540406,7.881605760874481,2790067,0.013051833637287064
2001-08-01,8.19743824005127,8.204823131898802,8.012811008097787,8.015765063552104,3280887,0.02770733059282025
2001-08-02,8.295907974243164,8.345142244908391,8.234365876276604,8.249874054565339,2771054,0.011940682368926614
2001-08-03,8.320525169372559,8.33037202416049,8.209749286950045,8.244951669422726,2876820,0.002962996080670741
2001-08-06,8.337754249572754,8.364832844783443,8.322984465695303,8.345140128664525,1492207,0.0020685313183002076
2001-08-07,8.369759559631348,8.369759559631348,8.244213393282154,8.325203404855934,2371392,0.003831252162736112
2001-08-08,8.492842674255371,8.517460301981,8.382067298103042,8.382067298103042,2967150,0.014598612819065052
2001-08-09,8.601157188415527,8.615926973823887,8.455917345671788,8.455917345671788,3654626,0.012672980540042974
2001-08-10,8.571616172790527,8.647928042863475,8.56669225314854,8.566939041422497,2331320,-0.00344045124717615
2001-08-13,8.473149299621582,8.596233480129676,8.46822537959548,8.566692921432592,2283885,-0.01155404205896599
2001-08-14,8.436223030090332,8.49284119482877,8.382065837973164,8.49284119482877,2104021,-0.004367557530855124
2001-08-15,8.450993537902832,8.50268976182434,8.409145153921765,8.425638508946312,2458598,0.0017493127443029216
2001-08-16,8.24617862701416,8.401758372504117,8.24617862701416,8.369755861350953,2529140,-0.024534116595025555
2001-08-17,8.199408531188965,8.25898174633923,8.14820588163464,8.25898174633923,3238433,-0.005687874986411991
2001-08-20,8.134912490844727,8.185130949320047,8.116203963068656,8.160514309537866,3367407,-0.00789703783077928
2001-08-21,8.205316543579102,8.231903046931647,8.14820578278979,8.16051410236841,2616427,0.008617319654294815
2001-08-22,8.32298755645752,8.345143227654306,8.138360747239053,8.151407460319266,3100520,0.01423896853444922
2001-08-23,8.455918312072754,8.480534952951094,8.335295093608337,8.369758588268667,5260706,0.015845316486525974
2001-08-24,8.564231872558594,8.615927109454779,8.495303902877184,8.495303902877184,4905108,0.012727857454268292
2001-08-27,8.517457962036133,8.613463524900713,8.49776426012725,8.60361667394627,2636065,-0.005476510565356511
2001-08-28,8.57284927368164,8.601158857167764,8.418992541253868,8.515491716011033,1627422,0.0064822129689152165
2001-08-29,8.46822452545166,8.601156532603827,8.46822452545166,8.493087949908015,1944273,-0.0122792805284755
2001-08-30,8.364834785461426,8.463303324666379,8.288522901519181,8.417761995466567,2787188,-0.012284283947981867
2001-08-31,8.172821044921875,8.268827106043048,8.172821044921875,8.245194662600355,6326622,-0.02322244114369229
2001-09-03,7.114295959472656,7.621405077350477,6.991211250875712,7.360465870243268,20927364,-0.13870786734727336
2001-09-04,7.29892110824585,7.301382574643756,6.978900861923295,7.138910985084572,13210949,0.02562026878007166
2001-09-05,7.364894866943359,7.422006121914406,7.261995991390514,7.3604640297926185,7422771,0.008998231286643427
2001-09-06,7.261993885040283,7.360461894881619,7.205375235939738,7.323535959311717,5295324,-0.014070344184683758
2001-09-07,7.212760925292969,7.249686371373713,7.129063181699744,7.188143796713634,4332247,-0.006802622945904116
2001-09-10,7.434313774108887,7.45154551886965,7.138910672579528,7.138910672579528,5813985,0.030254470965485045
2001-09-11,7.273317337036133,7.5204713002226775,7.273317337036133,7.406987216587072,5089391,-0.02189378653558007
2001-09-12,6.886343002319336,7.08967883031087,6.8681265673791865,7.015827911474745,4879786,-0.054672317203056944
2001-09-13,6.917357444763184,7.114292995176967,6.917357444763184,7.065059230967651,3685592,0.00449364933004465
2001-09-14,6.745040416717529,6.892742233436094,6.646572867956233,6.892742233436094,4688469,-0.025226342811578952
2001-09-17,6.25442361831665,6.5481036285026155,6.2544236183166495,6.449636097743024,7541773,-0.07551848942062414
2001-09-18,6.378249645233154,6.621957100831059,6.240394653651076,6.621957100831059,9544114,0.019604717117249964
2001-09-19,6.277318954467773,6.373325038680115,6.154234269086053,6.363478184877316,7229959,-0.01595073819258195
2001-09-20,6.043458461761475,6.1788519736769185,5.876063412399301,6.154234836898653,9215895,-0.0379665301614947
2001-09-21,6.322366714477539,6.338860068648685,5.858830215507533,5.86719979315537,5601374,0.04511717711266534
2001-09-24,6.330490589141846,6.3954793216061665,6.104999642791094,6.1896815865397254,4198242,0.001284117189610534
2001-09-25,6.461944580078125,6.511178840286913,6.361015580591467,6.5003473030409795,4836235,0.020552555698409664
2001-09-26,6.461944580078125,6.528410584571716,6.385632217119317,6.498870028446444,5181463,0.0
2001-09-27,6.338860034942627,6.4841003649027815,6.279779415166643,6.474253512677358,5270043,-0.019231344017307875
2001-09-28,6.316705703735352,6.42255863886203,6.289627103304877,6.338860877398774,8489934,-0.0035011242160392715
2001-10-01,6.635741233825684,6.66626647952135,6.351169636997535,6.351169636997535,3825414,0.04927255441587038
2001-10-02,6.8755106925964355,6.892742440109851,6.585030970821836,6.644111600565426,4609337,0.035495546085330454
2001-10-03,6.986285209655762,7.0182872317913665,6.875509358860621,6.893971589346028,5426864,0.015983048086296425
2001-10-04,6.8494157791137695,7.018287571159951,6.799197325181459,6.983824081151994,3773359,-0.019785610523288418
2001-10-05,7.004012107849121,7.023213723022707,6.7278100298645835,6.831201026323894,3777634,0.02231978221069959
2001-10-08,7.05521297454834,7.082291571826487,6.905049709575917,6.905049709575917,3541031,0.007283629468168955
2001-10-09,7.06013822555542,7.131527677030452,6.949362341502247,6.991457029369446,4636177,0.0006978574088796965
2001-10-10,6.929666996002197,7.042904813849004,6.8902795855674315,6.998348175977105,6461020,-0.018652870481743224
2001-10-11,7.094601154327393,7.121679754545338,6.959207659661054,7.037489897854457,5610134,0.023522334474665955
2001-10-12,7.1418657302856445,7.193068875924387,7.1192179667865405,7.174359853903387,3537521,0.006639954982539717
2001-10-15,7.06481409072876,7.101985838037081,7.04536667911963,7.077369198698137,3074142,-0.010847347311156642
2001-10-16,7.097065448760986,7.138914345839042,6.981366108483977,7.015829615738369,6634901,0.004554679863940685
2001-10-17,7.3801589012146,7.385082328920016,7.126604101904117,7.143836345661433,5756848,0.03911378817817021
2001-10-18,7.386066436767578,7.397390072816014,7.274305376960956,7.274305376960956,3855322,0.000800141638494923
2001-10-19,7.261993885040283,7.397386843298605,7.2373767591858345,7.35036874988718,3189902,-0.01694088040616562
2001-10-22,7.22482442855835,7.274304496959423,7.1930686963663035,7.237379043312257,2451286,-0.005131497785130492
2001-10-23,7.383602619171143,7.390003319865991,7.289320120248462,7.289320120248462,3886177,0.021738746122769954
2001-10-24,7.432590961456299,7.4909331932980505,7.348154816847714,7.395911805471627,3719828,0.006612834874008472
2001-10-25,7.478625774383545,7.488472628880895,7.429391995473465,7.43431542272214,3676747,0.006174540951145005
2001-10-26,7.527861595153809,7.535246490757367,7.478627312540863,7.478627312540863,16116523,0.0065619616675807735
2001-10-29,7.491425037384033,7.609094182379348,7.491425037384033,7.510626152641971,1707278,-0.004851978678180995
2001-10-30,7.434805870056152,7.444160132345072,7.397387833747426,7.397387833747426,4244275,-0.007586568805380187
2001-10-31,7.525396823883057,7.591862340223904,7.345693486974517,7.382618444779488,4503632,0.012111074025766725
2001-11-01,7.5081658363342285,7.606633387576811,7.483548701735266,7.525397583765185,4375885,-0.0022923368843083716
2001-11-02,7.335849761962891,7.55740207114032,7.335849761962891,7.5177688417217805,5717025,-0.02321795124457055
2001-11-05,7.220147132873535,7.385080690471181,7.126602520801067,7.385080690471181,5327045,-0.015897923975070505
2001-11-06,7.505706310272217,7.535246881371316,7.298924286885698,7.299662677768977,5144706,0.038788241407391046
2001-11-07,7.385081768035889,7.579555420111432,7.38508176803589,7.508166464169821,4112469,-0.016201584518595963
2001-11-08,7.5081658363342285,7.540167864524563,7.274304785162304,7.286613599250102,5428341,0.016529218330845884
2001-11-09,7.724794864654541,7.759258358287689,7.550014449175131,7.550014449175131,7787419,0.02844406126287271
2001-11-12,7.889728546142578,7.956194071989781,7.756797000871518,7.828186447422204,5759777,0.021126461773822307
2001-11-13,7.919022083282471,7.9758870443782826,7.815876911465813,7.815876911465813,4614526,0.0037059944019582846
2001-11-14,7.963581085205078,8.04481690901677,7.938964438122189,7.984259483359178,4089612,0.005611059894627019
2001-11-15,7.998042106628418,8.052199799273616,7.9192682681158795,7.940438755725246,3893681,0.004317991291124685
2001-11-16,7.975890159606934,8.037432770261367,7.9758901596069345,7.998045341497953,4425281,-0.002773513853993672
2001-11-19,7.951918125152588,7.989664116894966,7.919204024116747,7.989664116894966,13287840,-0.0030100880329435964
2001-11-20,8.041749954223633,8.102899021622266,7.929265337813291,7.953926280651221,3429784,0.011233542336664501
2001-11-21,8.030179023742676,8.077739043603588,8.002246556157434,8.002246556157434,2463664,-0.0014398934310848196
2001-11-22,8.03999137878418,8.077737362375467,8.014826885172072,8.017091815734974,3487551,0.0012211888256508248
2001-11-23,8.019864082336426,8.052577689290198,8.019864082336426,8.02741368674208,2803897,-0.0025065365045576445
2001-11-26,8.195756912231445,8.24885335304313,8.039989861410461,8.042757829047586,3280557,0.021695096223805905
2001-11-27,8.198780059814453,8.32435028848879,8.198780059814453,8.279054186914752,3560808,0.0003687993899953725
2001-11-28,8.102903366088867,8.241307349922309,8.07270647267793,8.153231858141327,2605154,-0.011762932297103448
2001-11-29,8.049053192138672,8.15323296791051,8.01231327189275,8.054840396846648,2876615,-0.006667969082128536
2001-11-30,7.948647499084473,8.115487011095459,7.9141725099663915,8.115487011095459,6344752,-0.012552680337923172
2001-12-03,7.860317230224609,7.969530362814509,7.805962434973948,7.901586490337788,4550924,-0.011174822585727702
2001-12-04,7.894036769866943,7.906618761918809,7.805961816401584,7.834146043695052,2273305,0.004280669474892841
2001-12-05,7.982616424560547,8.027409475977544,7.938327419848426,7.938327419848426,2643244,0.011158595294112027
2001-12-06,7.8814592361450195,8.05760924271907,7.838679833508137,8.052576342141117,3111888,-0.01275316149756372
2001-12-07,7.768218040466309,7.876424622531406,7.745570245066885,7.8494987364333,3251476,-0.014472269321422716
2001-12-10,7.818544387817383,7.828610184025224,7.7229203329452725,7.725436529721638,3200348,0.006457597909631398
2001-12-11,7.912410259246826,7.944368542423882,7.7883496570614135,7.851260652553955,2427664,0.01193404819682076
2001-12-12,7.951918125152588,8.062640911853492,7.889007129812573,8.054085234453439,7628603,0.004980727405937862
2001-12-13,7.775766849517822,7.921719920028488,7.748086155659922,7.889006326873578,3817522,-0.02240108980381747
2001-12-14,7.7380194664001465,7.866357113955482,7.738019466400147,7.750601460098399,3294773,-0.004866311400742801
2001-12-17,7.750600814819336,7.790863494032389,7.6776240465222605,7.788346792771537,2352348,0.0016245928892207216
2001-12-18,7.8034491539001465,7.838679456250263,7.775768454329332,7.790615384181885,1891075,0.006795470319047425
2001-12-19,7.763183116912842,7.846225179909881,7.755634021931728,7.81351159407306,2071506,-0.005173389605831772
2001-12-20,7.864601135253906,7.881461230318145,7.790869501544839,7.794644051795484,2390451,0.01297937576766965
2001-12-21,7.950405597686768,7.972046808043741,7.8401858820360335,7.8401858820360335,9085116,0.010851124607698845
2001-12-24,7.977081298828125,8.027410291741967,7.903853244827617,7.903853244827617,1231719,0.003349646589791264
2001-12-25,7.977081298828125,7.977081298828124,7.977081298828124,7.977081298828124,0,0.0
2001-12-26,7.977081298828125,7.977081298828124,7.977081298828124,7.977081298828124,0,0.0
2001-12-27,7.997211933135986,8.027409325248552,7.9519163495183856,7.977080338394277,1460427,0.002520380047102813
2001-12-28,8.032443046569824,8.07773863767154,8.011556639712087,8.011556639712087,1460524,0.004395749029929602
2001-12-31,8.017343521118164,8.03999181888443,7.982113732684024,8.027409823665277,1899853,-0.0018815863803299726
2002-01-01,8.017343521118164,8.017343521118164,8.017343521118164,8.017343521118164,0,0.0
2002-01-02,8.03999137878418,8.03999137878418,7.977080397029534,7.99016593370783,1254049,0.002820875671492583
2002-01-03,8.048048973083496,8.06516033472641,8.00728272060185,8.02514939593172,2556436,0.0010016875637827132
2002-01-04,8.058110237121582,8.090320792652513,8.014827807678202,8.072957163923794,1767777,0.0012493686689063585
