Date,Close,High,Low,Open,Volume,Log_Returns,Differenced
2001-01-01,2.4468636512756348,2.4468636512756348,2.4468636512756348,2.4468636512756348,0,,
2001-01-02,2.4791338443756104,2.4925579982141635,2.46545116604593,2.4791338443756104,5635240,0.01310218073454443,0.032270193099975586
2001-01-03,2.4564156532287598,2.4848136420167575,2.452543504760714,2.457319508606551,7492359,-0.00920600699312008,-0.022718191146850586
2001-01-04,2.5312836170196533,2.5338652679968408,2.469324647232418,2.4901067905240932,8706457,0.03002329670298338,0.07486796379089355
2001-01-05,2.542255163192749,2.551936107129987,2.5235381159653985,2.529992405422787,8486895,0.004325014058613789,0.010971546173095703
2001-01-08,2.5583901405334473,2.5687167418252987,2.5170842256148687,2.5170842256148687,5426072,0.006326662686378424,0.016134977340698242
2001-01-09,2.5015945434570312,2.555808547795649,2.497721904469057,2.540318808925147,10886497,-0.02244986338949341,-0.056795597076416016
2001-01-10,2.482231616973877,2.497721352420826,2.4589969320953315,2.497721352420826,6092678,-0.007770344825335567,-0.019362926483154297
2001-01-11,2.462869167327881,2.502884242596353,2.452542733191292,2.4654508167160825,7079724,-0.007831002618553178,-0.019362449645996094
2001-01-12,2.4861044883728027,2.4912676250620716,2.4654514513669503,2.4654514513669503,4674491,0.009390024432391973,0.023235321044921875
2001-01-15,2.462869167327881,2.5041752307066707,2.4409251475281692,2.4912669837656636,5301322,-0.009390024432392079,-0.023235321044921875
2001-01-16,2.446089029312134,2.447380017730149,2.421563681111215,2.438344079301577,7354441,-0.006836563971504622,-0.01678013801574707
2001-01-17,2.3944571018218994,2.440926322937777,2.3854216514446747,2.440410254277574,12096722,-0.02133390917923382,-0.051631927490234375
2001-01-18,2.409688711166382,2.4254364852365065,2.4009112954714835,2.4009112954714835,12071374,0.006341048325572931,0.015231609344482422
2001-01-19,2.424145221710205,2.4435072690302544,2.420272583463448,2.4211764387315218,9664214,0.005981402690137749,0.014456510543823242
2001-01-22,2.407364845275879,2.4511236374253036,2.395747745938336,2.4511236374253036,10202929,-0.0069462522786068685,-0.016780376434326172
2001-01-23,2.3636062145233154,2.4009107124161924,2.3415332549458396,2.3985870967724456,15276382,-0.01834421433260736,-0.04375863075256348
2001-01-24,2.4215636253356934,2.426726925223806,2.3750944165914376,2.3856790506290664,12420091,0.024224947942946454,0.05795741081237793
2001-01-25,2.37638521194458,2.4331810236628293,2.3699314135535756,2.4275016549321435,8460821,-0.018832943092063934,-0.04517841339111328
2001-01-26,2.37638521194458,2.37638521194458,2.37638521194458,2.37638521194458,0,0.0,0.0
2001-01-29,2.387098550796509,2.4073642882069732,2.384129768075859,2.3940689068358427,19162133,0.004498118372676681,0.010713338851928711
2001-01-30,2.3750946521759033,2.3918750516442047,2.3750946521759033,2.391746279625107,13159456,-0.0050413427311163566,-0.012003898620605469
2001-01-31,2.4330525398254395,2.443507914137251,2.3867120918772793,2.394457043583031,18239988,0.024109367995260624,0.05795788764953613
2001-02-01,2.491912603378296,2.491912603378296,2.43705328289025,2.439634769161596,13019493,0.023903871199243622,0.058860063552856445
2001-02-02,2.4719057083129883,2.4886864367695125,2.4589976190704124,2.4719057083129883,14783142,-0.008061134453109823,-0.020006895065307617
2001-02-05,2.4770689010620117,2.479650551480897,2.44996206191256,2.4589975115460954,11330814,0.0020865714738268187,0.0051631927490234375
2001-02-06,2.4970762729644775,2.501594242295687,2.488685991944031,2.4977216037739303,11408244,0.008044590216478475,0.02000737190246582
2001-02-07,2.4596433639526367,2.4977221386880935,2.45899770617239,2.4956568835560358,15635928,-0.015104191240389768,-0.03743290901184082
2001-02-08,2.4487993717193604,2.484813040116965,2.4487993717193604,2.462869345561657,13418360,-0.004418513349241675,-0.010843992233276367
2001-02-09,2.4138193130493164,2.4499620925328713,2.403492874660994,2.4499620925328713,11600869,-0.014387581815067406,-0.034980058670043945
2001-02-12,2.4215636253356934,2.431890225111918,2.3970381142834114,2.4073645506433845,4937064,0.0032031874235027586,0.007744312286376953
2001-02-13,2.426726818084717,2.4628695888733096,2.4189820320107294,2.4542209475511796,8737064,0.002129903214823687,0.0051631927490234375
2001-02-14,2.4990124702453613,2.4990124702453613,2.439635011774813,2.445701676702832,10365719,0.0293522810289981,0.07228565216064453
2001-02-15,2.4990124702453613,2.5299919427446684,2.483522733995708,2.50933890660638,10612189,0.0,0.0
2001-02-16,2.5364463329315186,2.5377373215381485,2.5170842819088213,2.5170842819088213,13902977,0.014868377944493314,0.03743386268615723
2001-02-19,2.5364463329315186,2.5545175587638655,2.513211642921491,2.5364463329315186,9764352,0.0,0.0
2001-02-20,2.5454819202423096,2.5661349583379893,2.531282844202846,2.536446144580833,8754539,0.003555971820872361,0.009035587310791016
2001-02-21,2.5383827686309814,2.559681141493521,2.5287016603450456,2.5299926490938875,7644139,-0.002792818715736707,-0.007099151611328125
2001-02-22,2.5512900352478027,2.551935365956345,2.5130820123805075,2.5130820123805075,6907599,0.005071954439439325,0.012907266616821289
2001-02-23,2.5880796909332275,2.610023727682435,2.5532280509380922,2.555809538904009,19784785,0.01431704121902345,0.036789655685424805
2001-02-26,2.6422927379608154,2.6564918144277363,2.5880785726086613,2.5880785726086613,15056483,0.020730832970019004,0.05421304702758789
2001-02-27,2.721677303314209,2.727485769991507,2.6603635317262535,2.6603635317262535,21005086,0.0296013442715169,0.07938456535339355
2001-02-28,2.7171599864959717,2.7171599864959717,2.665527470565579,2.7107060241398444,24448192,-0.0016611336637867092,-0.004517316818237305
2001-03-01,2.6977970600128174,2.704251020273287,2.6719808921384955,2.6848889760756562,13379831,-0.0071516759396436005,-0.019362926483154297
2001-03-02,2.6526198387145996,2.681017670165335,2.6332577848994725,2.680888734702356,9573591,-0.016887766261056987,-0.04517722129821777
2001-03-05,2.7451705932617188,2.749430528831794,2.6448745054762575,2.647068859275359,10150618,0.03429544991849766,0.09255075454711914
2001-03-06,2.772664785385132,2.7829913859040047,2.7339405236881484,2.7494302610501946,10371502,0.009965654204384566,0.027494192123413086
2001-03-07,2.7330362796783447,2.73652162104081,2.7081236387665624,2.73652162104081,18699632,-0.01439569261283075,-0.03962850570678711
2001-03-08,2.7105772495269775,2.755884743961809,2.6977982587268774,2.723614438072115,16556555,-0.008251562115416116,-0.022459030151367188
2001-03-09,2.678436040878296,2.7029617232286487,2.6681096011997147,2.7029617232286487,8004182,-0.0119285620694139,-0.03214120864868164
2001-03-12,2.6887617111206055,2.704251611330227,2.648230393870622,2.648230393870622,7934409,0.003847699845819628,0.01032567024230957
2001-03-13,2.681274652481079,2.70941410828609,2.659072598155574,2.659072598155574,15781973,-0.002788459140268858,-0.007487058639526367
2001-03-14,2.646165370941162,2.677144847240849,2.6397110818723424,2.6655274210662623,17804302,-0.013180735844595686,-0.03510928153991699
2001-03-15,2.6293842792510986,2.6526189649587164,2.583431466599142,2.583431466599142,14380707,-0.00636185777842824,-0.016781091690063477
