Date,Close,High,Low,Open,Volume,Log_Returns,Differenced
2001-01-01,8.405786514282227,8.405786514282227,8.405786514282227,8.405786514282227,0,,
2001-01-02,8.4506196975708,8.469465841630752,8.352389238661424,8.40664467086831,1226963,0.005319436236075745,0.04483318328857422
2001-01-03,8.109670639038086,8.363812190393375,8.109670639038086,8.363812190393375,1811256,-0.041182520077277594,-0.34094905853271484
2001-01-04,8.281001091003418,8.309556543404316,8.141080686307882,8.24901975774448,2243188,0.020906610205934158,0.17133045196533203
2001-01-05,8.461469650268555,8.537997790426994,8.43805474638521,8.532857933476992,1073188,0.021559010257483142,0.18046855926513672
2001-01-08,8.448907852172852,8.472323452983806,8.395223506088046,8.411214867064196,676944,-0.001485691304585657,-0.012561798095703125
2001-01-09,8.637940406799316,8.669351332723359,8.509441917723686,8.509441917723686,2303705,0.022126990804302037,0.18903255462646484
2001-01-10,8.409499168395996,8.543708613979994,8.409499168395996,8.542280530678557,1303620,-0.02680225525983291,-0.2284412384033203
2001-01-11,8.250446319580078,8.266722877469856,8.16963531587293,8.182770504995604,1454286,-0.01909462207039462,-0.15905284881591797
2001-01-12,8.257011413574219,8.323830217078916,8.223887214031953,8.293847385221051,621236,0.0007954094987123902,0.006565093994140625
2001-01-15,8.281001091003418,8.295278471922586,8.209613495845012,8.295278471922586,460619,0.0029011580743154982,0.02398967742919922
2001-01-16,8.338115692138672,8.389514981052722,8.29356954967144,8.29356954967144,561764,0.006873388849483743,0.057114601135253906
2001-01-17,8.109670639038086,8.281001990937714,8.103959686049784,8.281001990937714,1390172,-0.027779999055417965,-0.22844505310058594
2001-01-18,8.255016326904297,8.338111723869625,8.166781072550014,8.166781072550014,2442075,0.01776379959675285,0.14534568786621094
2001-01-19,8.31184196472168,8.366667804876247,8.264154470638903,8.264154470638903,1118584,0.006860185519580481,0.05682563781738281
2001-01-22,8.460895538330078,8.466606488460515,8.368091562867042,8.368091562867042,1375540,0.01777378290065597,0.14905357360839844
2001-01-23,8.452335357666016,8.566555825784691,8.395224433043877,8.398079910218705,1137799,-0.0010122467371998462,-0.0085601806640625
2001-01-24,8.478031158447266,8.509441391867757,8.449475710229814,8.449760912525136,868437,0.003035471262487812,0.02569580078125
2001-01-25,8.395219802856445,8.478030666942425,8.363809571256928,8.478030666942425,1496364,-0.009815775357341806,-0.08281135559082031
2001-01-26,8.395219802856445,8.395219802856445,8.395219802856445,8.395219802856445,0,0.0,0.0
2001-01-29,8.395219802856445,8.406642395818688,8.32097674669517,8.382941603057843,3014632,0.0,0.0
2001-01-30,8.323831558227539,8.338108935088284,8.238165915938346,8.338108935088284,1513738,-0.008539800128350967,-0.07138824462890625
2001-01-31,8.398078918457031,8.466611743685169,8.338113214304448,8.338113214304448,908634,0.008880306859715451,0.07424736022949219
2001-02-01,8.423776626586914,8.446621125683734,8.36095546255509,8.400932127490094,1021626,0.00305527865830984,0.025697708129882812
2001-02-02,8.438055038452148,8.552275466864124,8.423776966978732,8.431772300288811,714148,0.001693578202138798,0.014278411865234375
2001-02-05,8.580831527709961,8.59796438601787,8.423777564303693,8.445765077746813,1184919,0.01677898708530524,0.1427764892578125
2001-02-06,8.623662948608398,8.680773157490325,8.595107498886186,8.595107498886186,1188300,0.004979106993851024,0.0428314208984375
2001-02-07,8.620807647705078,8.65221788341843,8.552274843205472,8.579402210239166,1752425,-0.0003311555334177356,-0.0028553009033203125
2001-02-08,8.793566703796387,8.80356121616081,8.579403218336127,8.579403218336127,2097099,0.01984162282946509,0.1727590560913086
2001-02-09,8.968611717224121,8.992026626115866,8.789285018582955,8.853248387093817,2584125,0.019710496807073003,0.17504501342773438
2001-02-12,9.177634239196777,9.21190064585377,9.026291921425408,9.080261460117976,1408028,0.02303856871901704,0.20902252197265625
2001-02-13,9.151933670043945,9.308986918496338,9.094822770095348,9.283572837338587,1620477,-0.0028042762516227323,-0.02570056915283203
2001-02-14,9.069124221801758,9.08054612649238,8.980603079324329,8.986028829333652,2007030,-0.009089485239255098,-0.0828094482421875
2001-02-15,9.246736526489258,9.26900993027129,9.113669961257933,9.113669961257933,1277368,0.01939497954528964,0.1776123046875
2001-02-16,9.308984756469727,9.366094952591888,9.280429313127474,9.280429313127474,1243472,0.0067093553025567325,0.06224822998046875
2001-02-19,9.146796226501465,9.257590802301841,9.137658700389121,9.25616271856542,1141953,-0.01757635783419029,-0.16218852996826172
2001-02-20,9.337544441223145,9.351821824098344,9.19476854078319,9.237600689408788,1036265,0.020639631088257546,0.1907482147216797
2001-02-21,9.38037395477295,9.446051278674512,9.25187616386764,9.277575445823718,1367116,0.004576319587554241,0.04282951354980469
2001-02-22,9.394651412963867,9.414639742073666,9.326118617748296,9.351818588594739,1507946,0.0015208992439065805,0.014277458190917969
2001-02-23,9.43748664855957,9.45747498277628,9.337543596350836,9.337543596350836,4548167,0.004549171138032257,0.042835235595703125
2001-02-26,9.38037395477295,9.411784878837281,9.25187616386764,9.329260593156853,1803699,-0.006070070381938829,-0.057112693786621094
2001-02-27,9.334402084350586,9.380375597627147,9.266155165582061,9.351820834897165,1166386,-0.004912905481041181,-0.04597187042236328
2001-02-28,9.457473754882812,9.491740156796563,9.337542384028435,9.337542384028435,1681372,0.01309857847354859,0.12307167053222656
2001-03-01,9.521438598632812,9.551707338965329,9.408931447608131,9.408931447608131,1490160,0.0067406482260288746,0.06396484375
2001-03-02,9.50887393951416,9.520295844411459,9.406075414313344,9.494310665488822,1083887,-0.001320489184736914,-0.012564659118652344
2001-03-05,9.785253524780273,9.8435857415727,9.566506830135287,9.566506830135287,13034402,0.028651048541541865,0.2763795852661133
2001-03-06,10.03491497039795,10.047747901702754,9.91649989734222,9.91649989734222,1535123,0.0251939988633805,0.24966144561767578
2001-03-07,10.1060791015625,10.126495831933678,9.91649890490545,9.9456653602906,2082638,0.007066625118380631,0.07116413116455078
2001-03-08,10.251911163330078,10.356909286419182,10.19066237575121,10.236161656468308,2537334,0.014327009135742487,0.14583206176757812
2001-03-09,10.222745895385742,10.237329479147093,10.091498578904762,10.209621657474761,2462355,-0.0028489158657866265,-0.029165267944335938
2001-03-12,10.442078590393066,10.499827509089341,10.178999869514962,10.20816563383686,1621587,0.021228434036534384,0.21933269500732422
