Date,Close,High,Low,Open,Volume,Log_Returns,Differenced
2001-01-01,8.938051223754883,8.938051223754883,8.938051223754883,8.938051223754883,0,,
2001-01-02,8.992969512939453,9.06161774036604,8.922031854656453,8.924320630828605,136590,0.00612552533528582,0.05491828918457031
2001-01-03,9.076033592224121,9.076033592224121,8.924320340226801,8.924320340226801,281700,0.009194161286665913,0.08306407928466797
2001-01-04,9.14171028137207,9.143083809407543,8.98610749330783,9.143083809407543,499761,0.007210220336036881,0.06567668914794922
2001-01-05,9.084500312805176,9.141707278411515,9.038734609383251,9.130266670911363,646593,-0.006277789468225983,-0.05720996856689453
2001-01-08,8.902809143066406,9.038733361669069,8.743544124332628,8.970084488670398,480156,-0.020202838004651034,-0.18169116973876953
2001-01-09,8.753615379333496,8.889997256642669,8.581078559439707,8.889997256642669,568158,-0.01690005974740129,-0.14919376373291016
2001-01-10,8.592517852783203,8.695490510012446,8.581076591909774,8.695490510012446,987711,-0.01857499378447021,-0.16109752655029297
2001-01-11,8.30648422241211,8.543550001688136,8.237835332765332,8.543550001688136,2148558,-0.03385536604078793,-0.28603363037109375
2001-01-12,8.169182777404785,8.235542860850753,7.99756128498297,8.235542860850753,1369278,-0.016667564792475015,-0.13730144500732422
2001-01-15,7.9705610275268555,8.10053612921391,7.940355209585892,8.043100032855623,882843,-0.024613993886319144,-0.1986217498779297
2001-01-16,7.838068962097168,7.899166049509243,7.74585080970411,7.89847928585296,1628787,-0.016762384568003007,-0.1324920654296875
2001-01-17,8.169182777404785,8.169182777404785,7.720678383585308,7.798938004103492,1960812,0.041376378454322,0.3311138153076172
2001-01-18,8.523873329162598,8.560486561078237,8.241727213963248,8.241727213963248,736188,0.04250197701011413,0.3546905517578125
2001-01-19,8.603959083557129,8.69320235836289,8.558193385539326,8.563456391710059,979662,0.009351602246597134,0.08008575439453125
2001-01-22,8.487713813781738,8.741255296978567,8.466661136535556,8.695489603571398,473469,-0.01360277170357525,-0.11624526977539062
2001-01-23,8.265063285827637,8.420209025589225,8.121130321449826,8.420209025589225,739071,-0.026582295845447076,-0.22265052795410156
2001-01-24,8.07444953918457,8.349043716405358,8.068499769538663,8.349043716405358,909342,-0.023332690067999214,-0.1906137466430664
2001-01-25,8.031890869140625,8.066215320590668,7.894593718024909,8.031890869140625,1042971,-0.005284722415421552,-0.04255867004394531
2001-01-26,8.031890869140625,8.031890869140625,8.031890869140625,8.031890869140625,0,0.0,0.0
2001-01-29,8.00900936126709,8.00900936126709,7.93349607600358,7.986126825295854,602829,-0.002852897663385265,-0.022881507873535156
2001-01-30,7.811984062194824,8.00900540154824,7.553636483075964,8.00900540154824,2749392,-0.024908105341581454,-0.19702529907226562
2001-01-31,7.922051906585693,8.00900642798794,7.8396736288278195,7.8396736288278195,942348,0.013991278542773475,0.11006784439086914
2001-02-01,7.748140811920166,7.933492410126694,7.748140811920166,7.930517524700754,1189380,-0.022197332035808426,-0.17391109466552734
2001-02-02,7.603977680206299,7.743563554653485,7.523888197117961,7.743563554653485,774309,-0.01878142999788994,-0.1441631317138672
2001-02-05,7.619998931884766,7.711529705464781,7.592539503405437,7.592539503405437,535740,0.0021047401741490267,0.016021251678466797
2001-02-06,7.743561267852783,7.803056332273349,7.642876758716123,7.665759274359721,2059305,0.0160854643822499,0.12356233596801758
2001-02-07,7.832808494567871,7.8488266564585265,7.749285829773492,7.749285829773492,849228,0.011459435635701553,0.08924722671508789
2001-02-08,8.240811347961426,8.249278382255744,7.8346405178806275,7.8346405178806275,945300,0.05077767408859581,0.4080028533935547
2001-02-09,8.00900936126709,8.176054754469327,8.006721238606886,8.161638599683146,651165,-0.02853172544818982,-0.23180198669433594
2001-02-12,8.134862899780273,8.14630350882272,7.897795803943288,7.897795803943288,481110,0.015591809213803752,0.1258535385131836
2001-02-13,8.1463041305542,8.192070498323016,8.118844702703552,8.185433962545364,487590,0.0014054560875074807,0.011441230773925781
2001-02-14,8.00900936126709,8.167359233675954,7.963244289324619,8.167359233675954,1356924,-0.016997265301311206,-0.13729476928710938
2001-02-15,7.89459228515625,8.00580285917259,7.780177685983843,8.00580285917259,231447,-0.01438907396899933,-0.11441707611083984
2001-02-16,7.928918838500977,7.950428498184486,7.825945475462164,7.950428498184486,265929,0.004338683990409826,0.03432655334472656
2001-02-19,7.169663429260254,7.921365492502477,7.169663429260254,7.921365492502477,324399,-0.10065797622173532,-0.7592554092407227
2001-02-20,8.054770469665527,8.086806787278645,7.597112811109768,7.73441056695545,1487052,0.11640580885293186,0.8851070404052734
2001-02-21,8.478105545043945,8.514717455856287,8.243784209307321,8.243784209307321,1800381,0.05122250130172152,0.42333507537841797
2001-02-22,8.469179153442383,8.478103808163091,8.38657175848901,8.454076244129586,1366896,-0.0010534303973590787,-0.0089263916015625
2001-02-23,8.468950271606445,8.5467522870567,8.375130752558837,8.43988949472494,1119186,-2.702563313908731e-05,-0.0002288818359375
2001-02-26,8.49091911315918,8.535312602164389,8.39801482546489,8.458197336197872,992517,0.0025906866782530076,0.021968841552734375
2001-02-27,8.46666431427002,8.512430024854115,8.352249710467598,8.46666431427002,496140,-0.002860645272163754,-0.024254798889160156
2001-02-28,8.329367637634277,8.455222857603992,8.329367637634277,8.41883942667672,341901,-0.016349068066496154,-0.1372966766357422
2001-03-01,8.420899391174316,8.44378257594849,8.240124653790728,8.329367961446478,1468923,0.010929099156041015,0.09153175354003906
2001-03-02,8.398009300231934,8.42546870656883,8.242405997656192,8.420892466187958,168312,-0.002721948908232323,-0.022890090942382812
2001-03-05,8.398009300231934,8.420892466187958,8.322038472438356,8.322038472438356,367314,0.0,0.0
2001-03-06,8.409453392028809,8.420894650632826,8.3522457896406,8.3522457896406,507234,0.0013617871745388815,0.011444091796875
2001-03-07,8.47032356262207,8.47032356262207,8.411286102750356,8.411286102750356,1119846,0.007212232082206429,0.06087017059326172
2001-03-08,8.46666431427002,8.468952436128133,8.37513289310183,8.443781786320155,1420002,-0.0004321014380577821,-0.0036592483520507812
2001-03-09,8.420899391174316,8.455223186308936,8.375133676310396,8.446299182885575,763485,-0.005419968910455267,-0.045764923095703125
2001-03-12,8.399847030639648,8.432340326847392,8.329367636096848,8.350877292103162,613494,-0.0025031435584485762,-0.02105236053466797
2001-03-13,8.279022216796875,8.279022216796875,8.100535683099606,8.235543989201345,652662,-0.014488623380122878,-0.12082481384277344
2001-03-14,8.192069053649902,8.276964583754136,8.11884327094382,8.276964583754136,1096458,-0.010558374002944654,-0.08695316314697266
2001-03-15,8.04104232788086,8.169186308741596,8.020447923199322,8.030973283025913,1210290,-0.01860778010301933,-0.15102672576904297
2001-03-16,7.9918437004089355,8.054771299417093,7.9632405438980856,8.041041915228742,898491,-0.006137233410105574,-0.04919862747192383
2001-03-19,7.837383270263672,7.9366949388273325,7.791618224320693,7.9366949388273325,540972,-0.01951647204725859,-0.15446043014526367
2001-03-20,7.883152484893799,7.96324331504806,7.84882868513635,7.84882868513635,599892,0.005822873299390575,0.04576921463012695
2001-03-21,8.054770469665527,8.123419347588369,7.871707668116912,7.871707668116912,429084,0.021536635435651534,0.17161798477172852
2001-03-22,8.153168678283691,8.153168678283691,8.009006526758451,8.05477223718834,571707,0.01214212573615416,0.09839820861816406
2001-03-23,7.947224140167236,8.036467455865438,7.915188464217707,8.016788949587651,852237,-0.025583943637865845,-0.20594453811645508
2001-03-26,7.66576623916626,7.99070388681313,7.597117320495796,7.940360604478901,650541,-0.03605822963687167,-0.28145790100097656
2001-03-27,8.0250244140625,8.03188943406281,7.7115288173479835,7.759583302665812,1061370,0.04580023796390788,0.35925817489624023
2001-03-28,8.089097023010254,8.100538942110973,8.043331310660545,8.043331310660545,861900,0.007952397139809443,0.0640726089477539
2001-03-29,8.21953010559082,8.301908390940932,8.05477288020618,8.08909732943983,563502,0.015995934262107485,0.1304330825805664
2001-03-30,8.192069053649902,8.21495157881457,8.089095726356037,8.209688571839326,834174,-0.0033465450018999934,-0.02746105194091797
2001-04-02,8.215636253356934,8.237833320198163,8.173760689682974,8.237833320198163,876969,0.002872701023482011,0.02356719970703125
2001-04-03,8.190692901611328,8.21494894663609,8.180624515202805,8.180624515202805,802644,-0.0030407010280683816,-0.02494335174560547
2001-04-04,8.443780899047852,8.462086526673568,8.123420303938302,8.123420303938302,551790,0.030431684460724404,0.25308799743652344
2001-04-05,8.482775688171387,8.4850700603583,8.43460437280542,8.46878303674199,550575,0.0046075358456830985,0.038994789123535156
2001-04-06,8.513973236083984,8.647935438829347,8.349731356918317,8.48598793195475,638247,0.0036710059185089735,0.031197547912597656
2001-04-09,8.716753005981445,8.728222899682807,8.469013933849713,8.487364976229841,608082,0.023538082995102842,0.20277976989746094
2001-04-10,8.71468734741211,8.751160384566358,8.624996818403595,8.707117756579233,403758,-0.00023700377445890728,-0.0020656585693359375
